"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2005年2月24日","2,051.70","2,028.43","2,051.81","2,023.00","-","1.01%"
"2005年2月23日","2,031.25","2,039.55","2,040.84","2,024.64","-","0.05%"
"2005年2月22日","2,030.32","2,046.18","2,064.67","2,030.17","-","-1.37%"
"2005年2月18日","2,058.62","2,065.15","2,068.89","2,056.20","-","-0.13%"
"2005年2月17日","2,061.34","2,088.67","2,093.68","2,061.34","-","-1.25%"
"2005年2月16日","2,087.43","2,082.46","2,093.37","2,079.37","-","-0.09%"
"2005年2月15日","2,089.21","2,083.64","2,103.45","2,081.46","-","0.30%"
"2005年2月14日","2,082.91","2,076.75","2,085.12","2,074.81","-","0.30%"
"2005年2月11日","2,076.66","2,048.96","2,081.48","2,039.72","-","1.15%"
"2005年2月10日","2,053.10","2,058.53","2,059.65","2,040.04","-","0.03%"
"2005年2月9日","2,052.55","2,088.52","2,089.38","2,051.00","-","-1.64%"
"2005年2月8日","2,086.68","2,082.11","2,095.64","2,080.42","-","0.22%"
"2005年2月7日","2,082.03","2,086.55","2,091.17","2,075.41","-","-0.22%"
"2005年2月4日","2,086.66","2,056.47","2,086.72","2,056.29","-","1.41%"
"2005年2月3日","2,057.64","2,065.44","2,066.93","2,049.25","-","-0.84%"
"2005年2月2日","2,075.06","2,074.06","2,079.58","2,064.20","-","0.31%"
"2005年2月1日","2,068.70","2,063.27","2,071.52","2,058.66","-","0.30%"
"2005年1月31日","2,062.41","2,053.47","2,063.18","2,053.47","-","1.31%"
"2005年1月28日","2,035.83","2,052.54","2,055.13","2,024.36","-","-0.55%"
"2005年1月27日","2,047.15","2,042.77","2,053.94","2,036.09","-","0.05%"
"2005年1月26日","2,046.09","2,034.69","2,049.34","2,028.19","-","1.29%"
"2005年1月25日","2,019.95","2,022.08","2,037.18","2,017.58","-","0.56%"
"2005年1月24日","2,008.70","2,040.13","2,043.97","2,008.68","-","-1.26%"
"2005年1月21日","2,034.27","2,053.15","2,058.00","2,032.88","-","-0.57%"
"2005年1月20日","2,045.88","2,056.38","2,065.59","2,045.88","-","-1.34%"
"2005年1月19日","2,073.59","2,105.74","2,105.84","2,072.20","-","-1.54%"
"2005年1月18日","2,106.04","2,081.86","2,106.19","2,078.04","-","0.87%"
"2005年1月14日","2,087.91","2,079.47","2,088.58","2,075.47","-","0.84%"
"2005年1月13日","2,070.56","2,093.54","2,094.80","2,067.94","-","-1.05%"
"2005年1月12日","2,092.53","2,089.70","2,093.44","2,066.79","-","0.62%"
"2005年1月11日","2,079.62","2,089.07","2,090.62","2,072.62","-","-0.83%"
"2005年1月10日","2,097.04","2,087.62","2,111.43","2,086.66","-","0.40%"
"2005年1月7日","2,088.61","2,099.95","2,103.39","2,076.69","-","-0.07%"
"2005年1月6日","2,090.00","2,098.51","2,103.90","2,088.03","-","-0.06%"
"2005年1月5日","2,091.24","2,102.90","2,116.75","2,091.24","-","-0.79%"
"2005年1月4日","2,107.86","2,158.31","2,159.64","2,100.56","-","-2.06%"
"2005年1月3日","2,152.15","2,184.75","2,191.60","2,148.72","-","-1.07%"
"2004年12月31日","2,175.44","2,178.98","2,185.56","2,174.63","-","-0.13%"
"2004年12月30日","2,178.34","2,177.47","2,182.37","2,176.40","-","0.06%"
"2004年12月29日","2,177.00","2,170.99","2,182.33","2,170.99","-","-0.01%"
"2004年12月28日","2,177.19","2,156.75","2,177.19","2,156.53","-","1.07%"
"2004年12月27日","2,154.22","2,168.82","2,171.94","2,147.59","-","-0.30%"
"2004年12月23日","2,160.62","2,153.31","2,168.78","2,153.31","-","0.17%"
"2004年12月22日","2,157.03","2,145.99","2,163.48","2,145.18","-","0.28%"
"2004年12月21日","2,150.91","2,134.75","2,151.71","2,133.34","-","1.08%"
"2004年12月20日","2,127.85","2,142.21","2,154.48","2,124.22","-","-0.34%"
"2004年12月17日","2,135.20","2,142.71","2,150.85","2,135.05","-","-0.51%"
"2004年12月16日","2,146.15","2,159.96","2,164.80","2,138.81","-","-0.76%"
"2004年12月15日","2,162.55","2,159.68","2,171.27","2,151.31","-","0.13%"
"2004年12月14日","2,159.84","2,145.05","2,163.50","2,145.05","-","0.53%"
"2004年12月13日","2,148.50","2,141.20","2,148.50","2,132.19","-","0.96%"
"2004年12月10日","2,128.07","2,121.15","2,134.60","2,120.33","-","-0.04%"
"2004年12月9日","2,129.01","2,109.55","2,134.23","2,097.86","-","0.14%"
"2004年12月8日","2,126.11","2,118.14","2,130.76","2,110.57","-","0.54%"
"2004年12月7日","2,114.66","2,154.13","2,161.30","2,114.65","-","-1.70%"
"2004年12月6日","2,151.25","2,145.43","2,157.43","2,138.21","-","0.15%"
"2004年12月3日","2,147.96","2,153.29","2,164.63","2,145.72","-","0.20%"
"2004年12月2日","2,143.57","2,133.95","2,156.14","2,131.65","-","0.25%"
"2004年12月1日","2,138.23","2,104.58","2,138.32","2,104.58","-","1.98%"
"2004年11月30日","2,096.81","2,104.67","2,107.45","2,096.81","-","-0.48%"
"2004年11月29日","2,106.87","2,110.91","2,117.89","2,090.35","-","0.23%"
"2004年11月26日","2,101.97","2,101.81","2,110.38","2,101.81","-","-0.03%"
"2004年11月24日","2,102.54","2,091.79","2,103.80","2,090.20","-","0.88%"
"2004年11月23日","2,084.28","2,082.47","2,092.02","2,068.98","-","-0.04%"
"2004年11月22日","2,085.19","2,066.34","2,085.19","2,052.80","-","0.70%"
"2004年11月19日","2,070.63","2,100.45","2,102.60","2,070.63","-","-1.60%"
"2004年11月18日","2,104.28","2,096.19","2,105.39","2,089.48","-","0.22%"
"2004年11月17日","2,099.68","2,090.94","2,112.18","2,090.72","-","1.01%"
"2004年11月16日","2,078.62","2,087.07","2,087.30","2,073.35","-","-0.74%"
"2004年11月15日","2,094.09","2,082.59","2,094.13","2,078.84","-","0.42%"
"2004年11月12日","2,085.34","2,065.32","2,085.34","2,056.41","-","1.17%"
"2004年11月11日","2,061.27","2,041.34","2,061.40","2,039.74","-","1.31%"
"2004年11月10日","2,034.56","2,039.58","2,047.25","2,032.37","-","-0.43%"
"2004年11月9日","2,043.33","2,039.03","2,049.77","2,034.41","-","0.20%"
"2004年11月8日","2,039.25","2,038.22","2,044.53","2,033.79","-","0.02%"
"2004年11月5日","2,038.94","2,035.04","2,046.92","2,025.63","-","0.76%"
"2004年11月4日","2,023.63","1,998.15","2,023.72","1,992.07","-","0.96%"
"2004年11月3日","2,004.33","2,014.45","2,020.03","1,992.70","-","0.98%"
"2004年11月2日","1,984.79","1,981.47","2,002.93","1,978.64","-","0.25%"
"2004年11月1日","1,979.87","1,975.48","1,983.91","1,969.32","-","0.25%"
"2004年10月29日","1,974.99","1,974.55","1,984.18","1,963.83","-","-0.04%"
"2004年10月28日","1,975.74","1,963.36","1,980.36","1,959.57","-","0.29%"
"2004年10月27日","1,969.99","1,928.00","1,971.28","1,926.25","-","2.14%"
"2004年10月26日","1,928.79","1,915.15","1,928.80","1,905.49","-","0.77%"
"2004年10月25日","1,914.04","1,911.08","1,920.71","1,905.91","-","-0.06%"
"2004年10月22日","1,915.14","1,952.36","1,952.54","1,914.39","-","-1.97%"
"2004年10月21日","1,953.62","1,940.11","1,957.48","1,933.00","-","1.07%"
"2004年10月20日","1,932.97","1,920.06","1,934.32","1,910.83","-","0.52%"
"2004年10月19日","1,922.90","1,944.41","1,952.85","1,922.60","-","-0.70%"
"2004年10月18日","1,936.52","1,909.78","1,936.52","1,904.50","-","1.31%"
"2004年10月15日","1,911.50","1,907.93","1,923.92","1,899.33","-","0.45%"
"2004年10月14日","1,903.02","1,920.58","1,921.82","1,900.77","-","-0.91%"
"2004年10月13日","1,920.53","1,944.96","1,948.01","1,914.46","-","-0.24%"
"2004年10月12日","1,925.17","1,913.70","1,929.98","1,904.11","-","-0.19%"
"2004年10月11日","1,928.76","1,924.41","1,930.66","1,920.76","-","0.46%"
"2004年10月8日","1,919.97","1,940.67","1,949.34","1,917.72","-","-1.47%"
"2004年10月7日","1,948.52","1,967.37","1,970.26","1,948.03","-","-1.14%"
"2004年10月6日","1,971.03","1,953.91","1,971.04","1,947.24","-","0.79%"
"2004年10月5日","1,955.50","1,950.23","1,960.90","1,946.86","-","0.16%"
"2004年10月4日","1,952.40","1,954.59","1,965.76","1,950.17","-","0.53%"
"2004年10月1日","1,942.20","1,909.59","1,942.23","1,908.57","-","2.39%"
"2004年9月30日","1,896.84","1,892.60","1,902.25","1,887.68","-","0.15%"
"2004年9月29日","1,893.94","1,870.61","1,894.06","1,869.95","-","1.29%"
"2004年9月28日","1,869.87","1,865.88","1,873.86","1,852.59","-","0.54%"
"2004年9月27日","1,859.88","1,871.16","1,871.94","1,858.88","-","-1.04%"
"2004年9月24日","1,879.48","1,888.89","1,897.42","1,879.48","-","-0.37%"
"2004年9月23日","1,886.43","1,887.02","1,894.67","1,883.32","-","0.04%"
"2004年9月22日","1,885.71","1,910.23","1,910.23","1,884.85","-","-1.85%"
"2004年9月21日","1,921.18","1,913.13","1,925.85","1,909.43","-","0.69%"
"2004年9月20日","1,908.07","1,903.02","1,921.50","1,900.24","-","-0.11%"
"2004年9月17日","1,910.09","1,907.01","1,911.00","1,896.67","-","0.32%"
"2004年9月16日","1,904.08","1,898.83","1,914.38","1,898.36","-","0.40%"
"2004年9月15日","1,896.52","1,908.38","1,908.38","1,892.08","-","-0.99%"
"2004年9月14日","1,915.40","1,909.20","1,917.74","1,901.77","-","0.26%"
"2004年9月13日","1,910.38","1,900.17","1,919.21","1,897.73","-","0.85%"
"2004年9月10日","1,894.31","1,870.33","1,895.78","1,863.46","-","1.32%"
"2004年9月9日","1,869.65","1,858.51","1,875.39","1,849.37","-","1.03%"
"2004年9月8日","1,850.64","1,855.25","1,870.04","1,850.05","-","-0.43%"
"2004年9月7日","1,858.56","1,856.00","1,865.43","1,847.48","-","0.76%"
"2004年9月3日","1,844.48","1,857.61","1,867.46","1,840.94","-","-1.55%"
"2004年9月2日","1,873.43","1,848.03","1,876.24","1,846.95","-","1.24%"
"2004年9月1日","1,850.41","1,833.37","1,859.44","1,833.33","-","0.67%"
"2004年8月31日","1,838.10","1,837.54","1,842.15","1,819.62","-","0.09%"
"2004年8月30日","1,836.49","1,855.78","1,855.78","1,836.49","-","-1.37%"
"2004年8月27日","1,862.09","1,855.03","1,866.25","1,854.77","-","0.49%"
"2004年8月26日","1,852.92","1,855.77","1,860.39","1,848.88","-","-0.42%"
"2004年8月25日","1,860.72","1,836.72","1,861.79","1,830.30","-","1.30%"
"2004年8月24日","1,836.89","1,846.93","1,850.29","1,828.51","-","-0.10%"
"2004年8月23日","1,838.70","1,843.79","1,848.12","1,835.11","-","0.04%"
"2004年8月20日","1,838.02","1,819.54","1,843.12","1,815.92","-","1.00%"
"2004年8月19日","1,819.89","1,825.91","1,829.13","1,811.68","-","-0.63%"
"2004年8月18日","1,831.37","1,787.66","1,831.37","1,784.60","-","2.01%"
"2004年8月17日","1,795.25","1,792.26","1,804.59","1,791.95","-","0.70%"
"2004年8月16日","1,782.84","1,759.58","1,789.49","1,759.58","-","1.46%"
"2004年8月13日","1,757.22","1,762.46","1,768.63","1,750.82","-","0.27%"
"2004年8月12日","1,752.49","1,770.68","1,774.68","1,751.95","-","-1.68%"
"2004年8月11日","1,782.42","1,778.43","1,786.65","1,760.50","-","-1.45%"
"2004年8月10日","1,808.70","1,782.30","1,808.70","1,782.26","-","1.92%"
"2004年8月9日","1,774.64","1,782.35","1,787.44","1,774.48","-","-0.13%"
"2004年8月6日","1,776.89","1,805.95","1,806.28","1,775.57","-","-2.46%"
"2004年8月5日","1,821.63","1,856.99","1,859.77","1,820.21","-","-1.80%"
"2004年8月4日","1,855.06","1,850.78","1,864.80","1,842.20","-","-0.23%"
"2004年8月3日","1,859.42","1,887.14","1,887.57","1,859.17","-","-1.73%"
"2004年8月2日","1,892.09","1,874.93","1,893.13","1,869.66","-","0.25%"
"2004年7月30日","1,887.36","1,878.54","1,896.31","1,876.31","-","0.33%"
"2004年7月29日","1,881.06","1,871.54","1,885.01","1,867.62","-","1.23%"
"2004年7月28日","1,858.26","1,861.37","1,869.00","1,832.12","-","-0.58%"
"2004年7月27日","1,869.10","1,844.28","1,872.17","1,843.04","-","1.64%"
"2004年7月26日","1,839.02","1,852.42","1,860.12","1,829.06","-","-0.54%"
"2004年7月23日","1,849.09","1,874.46","1,874.46","1,846.55","-","-2.12%"
"2004年7月22日","1,889.06","1,872.43","1,892.98","1,853.58","-","0.78%"
"2004年7月21日","1,874.37","1,933.02","1,933.03","1,874.37","-","-2.23%"
"2004年7月20日","1,917.07","1,886.69","1,917.07","1,885.80","-","1.76%"
"2004年7月19日","1,883.83","1,889.06","1,893.80","1,870.14","-","0.04%"
"2004年7月16日","1,883.15","1,926.19","1,926.19","1,882.93","-","-1.55%"
"2004年7月15日","1,912.71","1,920.14","1,925.76","1,910.13","-","-0.11%"
"2004年7月14日","1,914.88","1,913.73","1,937.68","1,908.98","-","-0.87%"
"2004年7月13日","1,931.66","1,940.31","1,945.17","1,930.59","-","-0.27%"
"2004年7月12日","1,936.92","1,936.17","1,941.24","1,921.40","-","-0.48%"
"2004年7月9日","1,946.33","1,946.49","1,961.11","1,940.22","-","0.57%"
"2004年7月8日","1,935.32","1,951.79","1,964.48","1,934.57","-","-1.56%"
"2004年7月7日","1,966.08","1,961.22","1,976.92","1,960.78","-","0.13%"
"2004年7月6日","1,963.43","1,994.70","1,995.40","1,958.69","-","-2.15%"
"2004年7月2日","2,006.66","2,014.09","2,014.74","1,996.61","-","-0.44%"
"2004年7月1日","2,015.55","2,045.53","2,045.53","2,006.67","-","-1.57%"
"2004年6月30日","2,047.79","2,038.34","2,055.65","2,031.88","-","0.63%"
"2004年6月29日","2,034.93","2,017.35","2,037.60","2,017.35","-","0.75%"
"2004年6月28日","2,019.82","2,038.98","2,039.93","2,013.73","-","-0.28%"
"2004年6月25日","2,025.47","2,016.74","2,033.87","2,015.57","-","0.49%"
"2004年6月24日","2,015.57","2,020.11","2,032.21","2,013.78","-","-0.27%"
"2004年6月23日","2,020.98","1,992.05","2,023.23","1,990.78","-","1.35%"
"2004年6月22日","1,994.15","1,975.51","1,994.87","1,964.53","-","1.00%"
"2004年6月21日","1,974.38","1,990.82","1,995.06","1,972.43","-","-0.62%"
"2004年6月18日","1,986.73","1,977.77","2,000.41","1,973.91","-","0.15%"
"2004年6月17日","1,983.67","1,993.69","1,993.93","1,976.25","-","-0.73%"
"2004年6月16日","1,998.23","1,997.10","2,002.07","1,990.57","-","0.13%"
"2004年6月15日","1,995.60","1,982.41","2,006.58","1,982.41","-","1.30%"
"2004年6月14日","1,969.99","1,987.75","1,987.83","1,963.48","-","-1.49%"
"2004年6月10日","1,999.87","1,996.80","2,000.99","1,988.89","-","0.47%"
"2004年6月9日","1,990.61","2,015.04","2,019.22","1,989.99","-","-1.63%"
"2004年6月8日","2,023.53","2,010.72","2,023.54","2,008.30","-","0.14%"
"2004年6月7日","2,020.62","1,991.67","2,020.62","1,991.42","-","2.12%"
"2004年6月4日","1,978.62","1,982.65","1,995.50","1,978.04","-","0.94%"
"2004年6月3日","1,960.26","1,983.86","1,983.86","1,960.26","-","-1.44%"
"2004年6月2日","1,988.98","1,995.18","1,998.32","1,978.71","-","-0.09%"
"2004年6月1日","1,990.77","1,978.52","1,991.29","1,972.71","-","0.20%"
"2004年5月28日","1,986.74","1,985.54","1,990.81","1,976.70","-","0.11%"
"2004年5月27日","1,984.50","1,982.77","1,991.87","1,969.04","-","0.42%"
"2004年5月26日","1,976.15","1,961.16","1,976.16","1,957.58","-","0.59%"
"2004年5月25日","1,964.65","1,920.94","1,966.68","1,913.73","-","2.17%"
"2004年5月24日","1,922.98","1,924.87","1,934.41","1,915.56","-","0.57%"
"2004年5月21日","1,912.09","1,910.04","1,918.08","1,899.85","-","0.82%"
"2004年5月20日","1,896.59","1,902.78","1,912.02","1,890.18","-","-0.08%"
"2004年5月19日","1,898.17","1,917.58","1,936.04","1,898.16","-","0.02%"
"2004年5月18日","1,897.82","1,892.29","1,903.39","1,890.95","-","1.13%"
"2004年5月17日","1,876.64","1,881.06","1,887.74","1,865.40","-","-1.45%"
"2004年5月14日","1,904.25","1,922.47","1,927.25","1,897.57","-","-1.13%"
"2004年5月13日","1,926.03","1,918.63","1,937.87","1,914.10","-","0.02%"
"2004年5月12日","1,925.59","1,924.32","1,927.23","1,878.77","-","-0.30%"
"2004年5月11日","1,931.35","1,909.50","1,931.48","1,909.50","-","1.86%"
"2004年5月10日","1,896.07","1,904.73","1,907.98","1,880.32","-","-1.14%"
"2004年5月7日","1,917.96","1,931.86","1,957.24","1,917.96","-","-1.02%"
"2004年5月6日","1,937.74","1,945.87","1,949.55","1,923.30","-","-1.00%"
"2004年5月5日","1,957.26","1,954.99","1,967.33","1,948.51","-","0.35%"
"2004年5月4日","1,950.48","1,942.37","1,969.97","1,933.60","-","0.61%"
"2004年5月3日","1,938.72","1,928.72","1,954.62","1,926.09","-","0.97%"
"2004年4月30日","1,920.15","1,962.49","1,965.89","1,919.39","-","-1.97%"
"2004年4月29日","1,958.78","1,987.48","1,998.50","1,946.10","-","-1.55%"
"2004年4月28日","1,989.54","2,026.44","2,026.44","1,985.54","-","-2.12%"
"2004年4月27日","2,032.53","2,040.53","2,053.57","2,027.64","-","-0.21%"
"2004年4月26日","2,036.77","2,052.25","2,059.08","2,031.75","-","-0.63%"
"2004年4月23日","2,049.77","2,045.92","2,051.75","2,034.48","-","0.83%"
"2004年4月22日","2,032.91","1,992.65","2,035.39","1,991.47","-","1.87%"
"2004年4月21日","1,995.63","1,987.22","1,995.91","1,973.25","-","0.86%"
"2004年4月20日","1,978.63","2,022.62","2,032.41","1,978.63","-","-2.07%"
"2004年4月19日","2,020.43","1,995.37","2,020.45","1,991.14","-","1.24%"
"2004年4月16日","1,995.74","2,002.43","2,007.17","1,982.14","-","-0.32%"
"2004年4月15日","2,002.17","2,026.52","2,031.84","1,989.21","-","-1.12%"
"2004年4月14日","2,024.85","2,018.36","2,040.15","2,013.98","-","-0.26%"
"2004年4月13日","2,030.08","2,072.95","2,073.42","2,026.20","-","-1.71%"
"2004年4月12日","2,065.48","2,057.64","2,069.45","2,057.64","-","0.61%"
"2004年4月8日","2,052.88","2,074.58","2,075.33","2,046.10","-","0.13%"
"2004年4月7日","2,050.24","2,055.61","2,060.44","2,038.74","-","-0.47%"
"2004年4月6日","2,059.90","2,064.13","2,068.27","2,053.32","-","-0.92%"
"2004年4月5日","2,079.12","2,055.99","2,079.12","2,054.34","-","1.07%"
"2004年4月2日","2,057.17","2,046.05","2,057.17","2,037.19","-","2.09%"
"2004年4月1日","2,015.01","1,996.45","2,019.09","1,996.45","-","1.04%"
"2004年3月31日","1,994.22","2,001.09","2,004.00","1,985.04","-","-0.32%"
"2004年3月30日","2,000.63","1,985.67","2,000.68","1,981.44","-","0.40%"
"2004年3月29日","1,992.57","1,975.43","1,996.23","1,975.43","-","1.66%"
"2004年3月26日","1,960.02","1,963.52","1,976.76","1,960.02","-","-0.36%"
"2004年3月25日","1,967.17","1,923.22","1,967.17","1,923.22","-","3.02%"
"2004年3月24日","1,909.48","1,908.04","1,922.51","1,896.91","-","0.40%"
"2004年3月23日","1,901.80","1,923.23","1,928.61","1,898.94","-","-0.42%"
"2004年3月22日","1,909.90","1,929.02","1,929.28","1,897.63","-","-1.58%"
"2004年3月19日","1,940.47","1,964.97","1,970.15","1,940.47","-","-1.12%"
"2004年3月18日","1,962.44","1,971.26","1,972.31","1,947.56","-","-0.72%"
"2004年3月17日","1,976.76","1,956.52","1,980.31","1,956.52","-","1.73%"
"2004年3月16日","1,943.09","1,952.78","1,961.99","1,927.69","-","0.20%"
"2004年3月15日","1,939.20","1,977.78","1,977.78","1,939.20","-","-2.29%"
"2004年3月12日","1,984.73","1,961.00","1,984.73","1,959.49","-","2.10%"
"2004年3月11日","1,943.89","1,953.59","1,982.58","1,943.89","-","-1.03%"
"2004年3月10日","1,964.15","1,997.11","2,007.25","1,963.13","-","-1.55%"
"2004年3月9日","1,995.16","2,008.75","2,011.83","1,987.29","-","-0.68%"
"2004年3月8日","2,008.78","2,052.07","2,058.25","2,008.78","-","-1.90%"
"2004年3月5日","2,047.63","2,037.33","2,069.02","2,034.18","-","-0.36%"
"2004年3月4日","2,055.11","2,034.73","2,055.12","2,031.84","-","1.07%"
"2004年3月3日","2,033.36","2,037.11","2,039.31","2,020.29","-","-0.31%"
"2004年3月2日","2,039.65","2,056.38","2,064.40","2,039.65","-","-0.88%"
"2004年3月1日","2,057.80","2,036.92","2,057.80","2,032.64","-","1.38%"
"2004年2月27日","2,029.82","2,036.67","2,044.77","2,018.83","-","-0.14%"
"2004年2月26日","2,032.57","2,018.91","2,037.17","2,012.83","-","0.47%"
"2004年2月25日","2,022.98","2,010.59","2,024.20","2,007.73","-","0.87%"
"2004年2月24日","2,005.44","2,000.75","2,018.07","1,991.05","-","-0.10%"
"2004年2月23日","2,007.52","2,044.41","2,045.10","1,999.59","-","-1.49%"
"2004年2月20日","2,037.93","2,052.13","2,052.36","2,022.79","-","-0.39%"
"2004年2月19日","2,045.96","2,091.71","2,094.92","2,045.96","-","-1.47%"
"2004年2月18日","2,076.47","2,084.23","2,088.51","2,072.19","-","-0.19%"
"2004年2月17日","2,080.35","2,068.42","2,084.72","2,068.01","-","1.30%"
"2004年2月13日","2,053.56","2,080.17","2,085.71","2,049.76","-","-0.97%"
"2004年2月12日","2,073.61","2,084.02","2,091.22","2,072.06","-","-0.77%"
